source_id,relation,target_id
runtime:ixucasdk420,SUPPORTS_API,API:__cudaUnregisterFatBinary
runtime:ixucasdk420,SUPPORTS_API,API:cudaChooseDevice
runtime:ixucasdk420,SUPPORTS_API,API:cudaConfigureCall
runtime:ixucasdk420,SUPPORTS_API,API:cudaDeviceCanAccessPeer
runtime:ixucasdk420,SUPPORTS_API,API:cudaDeviceDisablePeerAccess
runtime:ixucasdk420,SUPPORTS_API,API:cudaDeviceEnablePeerAccess
runtime:ixucasdk420,SUPPORTS_API,API:cudaDeviceGetAttribute
runtime:ixucasdk420,SUPPORTS_API,API:cudaDeviceGetByPCIBusId
runtime:ixucasdk420,SUPPORTS_API,API:cudaDeviceGetCacheConfig
runtime:ixucasdk420,SUPPORTS_API,API:cudaDeviceGetLimit
runtime:ixucasdk420,SUPPORTS_API,API:cudaDeviceGetP2PAttribute
runtime:ixucasdk420,SUPPORTS_API,API:cudaDeviceGetPCIBusId
runtime:ixucasdk420,SUPPORTS_API,API:cudaDeviceGetSharedMemConfig
runtime:ixucasdk420,SUPPORTS_API,API:cudaDeviceGetStreamPriorityRange
runtime:ixucasdk420,SUPPORTS_API,API:cudaDeviceReset
runtime:ixucasdk420,SUPPORTS_API,API:cudaDeviceSetCacheConfig
runtime:ixucasdk420,SUPPORTS_API,API:cudaDeviceSetLimit
runtime:ixucasdk420,SUPPORTS_API,API:cudaDeviceSynchronize
runtime:ixucasdk420,SUPPORTS_API,API:cudaDriverGetVersion
runtime:ixucasdk420,SUPPORTS_API,API:cudaEventCreate
runtime:ixucasdk420,SUPPORTS_API,API:cudaEventCreateWithFlags
runtime:ixucasdk420,SUPPORTS_API,API:cudaEventDestroy
runtime:ixucasdk420,SUPPORTS_API,API:cudaEventElapsedTime
runtime:ixucasdk420,SUPPORTS_API,API:cudaEventQuery
runtime:ixucasdk420,SUPPORTS_API,API:cudaEventRecord
runtime:ixucasdk420,SUPPORTS_API,API:cudaEventRecord_ptsz
runtime:ixucasdk420,SUPPORTS_API,API:cudaEventSynchronize
runtime:ixucasdk420,SUPPORTS_API,API:cudaFree
runtime:ixucasdk420,SUPPORTS_API,API:cudaFreeHost
runtime:ixucasdk420,SUPPORTS_API,API:cudaFuncGetAttributes
runtime:ixucasdk420,SUPPORTS_API,API:cudaFuncSetAttribute
runtime:ixucasdk420,SUPPORTS_API,API:cudaFuncSetCacheConfig
runtime:ixucasdk420,SUPPORTS_API,API:cudaGetDevice
runtime:ixucasdk420,SUPPORTS_API,API:cudaGetDeviceCount
runtime:ixucasdk420,SUPPORTS_API,API:cudaGetDeviceFlags
runtime:ixucasdk420,SUPPORTS_API,API:cudaGetDeviceProperties
runtime:ixucasdk420,SUPPORTS_API,API:cudaGetErrorName
runtime:ixucasdk420,SUPPORTS_API,API:cudaGetErrorString
runtime:ixucasdk420,SUPPORTS_API,API:cudaGetLastError
runtime:ixucasdk420,SUPPORTS_API,API:cudaGraphAddChildGraphNode
runtime:ixucasdk420,SUPPORTS_API,API:cudaGraphAddDependencies
runtime:ixucasdk420,SUPPORTS_API,API:cudaGraphAddEmptyNode
runtime:ixucasdk420,SUPPORTS_API,API:cudaGraphAddHostNode
runtime:ixucasdk420,SUPPORTS_API,API:cudaGraphAddKernelNode
runtime:ixucasdk420,SUPPORTS_API,API:cudaGraphAddMemcpyNode
runtime:ixucasdk420,SUPPORTS_API,API:cudaGraphAddMemsetNode
runtime:ixucasdk420,SUPPORTS_API,API:cudaGraphChildGraphNodeGetGraph
runtime:ixucasdk420,SUPPORTS_API,API:cudaGraphClone
runtime:ixucasdk420,SUPPORTS_API,API:cudaGraphCreate
runtime:ixucasdk420,SUPPORTS_API,API:cudaGraphDestroy
runtime:ixucasdk420,SUPPORTS_API,API:cudaGraphDestroyNode
runtime:ixucasdk420,SUPPORTS_API,API:cudaGraphExecDestroy
runtime:ixucasdk420,SUPPORTS_API,API:cudaGraphExecHostNodeSetParams
runtime:ixucasdk420,SUPPORTS_API,API:cudaGraphExecKernelNodeSetParams
runtime:ixucasdk420,SUPPORTS_API,API:cudaGraphExecMemcpyNodeSetParams
runtime:ixucasdk420,SUPPORTS_API,API:cudaGraphExecMemsetNodeSetParams
runtime:ixucasdk420,SUPPORTS_API,API:cudaGraphExecUpdate
runtime:ixucasdk420,SUPPORTS_API,API:cudaGraphGetEdges
runtime:ixucasdk420,SUPPORTS_API,API:cudaGraphGetNodes
runtime:ixucasdk420,SUPPORTS_API,API:cudaGraphGetRootNodes
runtime:ixucasdk420,SUPPORTS_API,API:cudaGraphHostNodeGetParams
runtime:ixucasdk420,SUPPORTS_API,API:cudaGraphHostNodeSetParams
runtime:ixucasdk420,SUPPORTS_API,API:cudaGraphInstantiate
runtime:ixucasdk420,SUPPORTS_API,API:cudaGraphKernelNodeGetParams
runtime:ixucasdk420,SUPPORTS_API,API:cudaGraphKernelNodeSetParams
runtime:ixucasdk420,SUPPORTS_API,API:cudaGraphLaunch
runtime:ixucasdk420,SUPPORTS_API,API:cudaGraphMemcpyNodeGetParams
runtime:ixucasdk420,SUPPORTS_API,API:cudaGraphMemcpyNodeSetParams
runtime:ixucasdk420,SUPPORTS_API,API:cudaGraphMemsetNodeGetParams
runtime:ixucasdk420,SUPPORTS_API,API:cudaGraphMemsetNodeSetParams
runtime:ixucasdk420,SUPPORTS_API,API:cudaGraphNodeFindInClone
runtime:ixucasdk420,SUPPORTS_API,API:cudaGraphNodeGetDependencies
runtime:ixucasdk420,SUPPORTS_API,API:cudaGraphNodeGetDependentNodes
runtime:ixucasdk420,SUPPORTS_API,API:cudaGraphNodeGetType
runtime:ixucasdk420,SUPPORTS_API,API:cudaGraphRemoveDependencies
runtime:ixucasdk420,SUPPORTS_API,API:cudaHostAlloc
runtime:ixucasdk420,SUPPORTS_API,API:cudaHostGetDevicePointer
runtime:ixucasdk420,SUPPORTS_API,API:cudaHostGetFlags
runtime:ixucasdk420,SUPPORTS_API,API:cudaHostRegister
runtime:ixucasdk420,SUPPORTS_API,API:cudaHostUnregister
runtime:ixucasdk420,SUPPORTS_API,API:cudaIpcCloseMemHandle
runtime:ixucasdk420,SUPPORTS_API,API:cudaIpcGetEventHandle
runtime:ixucasdk420,SUPPORTS_API,API:cudaIpcGetMemHandle
runtime:ixucasdk420,SUPPORTS_API,API:cudaIpcOpenEventHandle
runtime:ixucasdk420,SUPPORTS_API,API:cudaIpcOpenMemHandle
runtime:ixucasdk420,SUPPORTS_API,API:cudaLaunch
runtime:ixucasdk420,SUPPORTS_API,API:cudaLaunchHostFunc
runtime:ixucasdk420,SUPPORTS_API,API:cudaLaunchHostFunc_ptsz
runtime:ixucasdk420,SUPPORTS_API,API:cudaLaunchKernel
runtime:ixucasdk420,SUPPORTS_API,API:cudaLaunchKernel_ptsz
runtime:ixucasdk420,SUPPORTS_API,API:cudaMalloc
runtime:ixucasdk420,SUPPORTS_API,API:cudaMallocHost
runtime:ixucasdk420,SUPPORTS_API,API:cudaMallocPitch
runtime:ixucasdk420,SUPPORTS_API,API:cudaMemcpy
runtime:ixucasdk420,SUPPORTS_API,API:cudaMemcpy_ptds
runtime:ixucasdk420,SUPPORTS_API,API:cudaMemcpy2D
runtime:ixucasdk420,SUPPORTS_API,API:cudaMemcpy2D_ptds
runtime:ixucasdk420,SUPPORTS_API,API:cudaMemcpy2DAsync
runtime:ixucasdk420,SUPPORTS_API,API:cudaMemcpy2DAsync_ptsz
runtime:ixucasdk420,SUPPORTS_API,API:cudaMemcpy3D
runtime:ixucasdk420,SUPPORTS_API,API:cudaMemcpy3D_ptds
runtime:ixucasdk420,SUPPORTS_API,API:cudaMemcpy3DAsync
runtime:ixucasdk420,SUPPORTS_API,API:cudaMemcpy3DAsync_ptsz
runtime:ixucasdk420,SUPPORTS_API,API:cudaMemcpy3DPeer
runtime:ixucasdk420,SUPPORTS_API,API:cudaMemcpy3DPeer_ptds
runtime:ixucasdk420,SUPPORTS_API,API:cudaMemcpy3DPeerAsync
runtime:ixucasdk420,SUPPORTS_API,API:cudaMemcpy3DPeerAsync_ptsz
runtime:ixucasdk420,SUPPORTS_API,API:cudaMemcpyAsync
runtime:ixucasdk420,SUPPORTS_API,API:cudaMemcpyAsync_ptsz
runtime:ixucasdk420,SUPPORTS_API,API:cudaMemcpyFromSymbol
runtime:ixucasdk420,SUPPORTS_API,API:cudaMemcpyFromSymbol_ptds
runtime:ixucasdk420,SUPPORTS_API,API:cudaMemcpyFromSymbolAsync
runtime:ixucasdk420,SUPPORTS_API,API:cudaMemcpyFromSymbolAsync_ptsz
runtime:ixucasdk420,SUPPORTS_API,API:cudaMemcpyPeer
runtime:ixucasdk420,SUPPORTS_API,API:cudaMemcpyPeerAsync
runtime:ixucasdk420,SUPPORTS_API,API:cudaMemcpyToSymbol
runtime:ixucasdk420,SUPPORTS_API,API:cudaMemcpyToSymbol_ptds
runtime:ixucasdk420,SUPPORTS_API,API:cudaMemcpyToSymbolAsync
runtime:ixucasdk420,SUPPORTS_API,API:cudaMemcpyToSymbolAsync_ptsz
runtime:ixucasdk420,SUPPORTS_API,API:cudaMemGetInfo
runtime:ixucasdk420,SUPPORTS_API,API:cudaMemset
runtime:ixucasdk420,SUPPORTS_API,API:cudaMemset_ptds
runtime:ixucasdk420,SUPPORTS_API,API:cudaMemset2D
runtime:ixucasdk420,SUPPORTS_API,API:cudaMemset2D_ptds
runtime:ixucasdk420,SUPPORTS_API,API:cudaMemset2DAsync
runtime:ixucasdk420,SUPPORTS_API,API:cudaMemset2DAsync_ptsz
runtime:ixucasdk420,SUPPORTS_API,API:cudaMemsetAsync
runtime:ixucasdk420,SUPPORTS_API,API:cudaMemsetAsync_ptsz
runtime:ixucasdk420,SUPPORTS_API,API:cudaOccupancyMaxActiveBlocksPerMultiprocessor
runtime:ixucasdk420,SUPPORTS_API,API:cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags
runtime:ixucasdk420,SUPPORTS_API,API:cudaPeekAtLastError
runtime:ixucasdk420,SUPPORTS_API,API:cudaPointerGetAttributes
runtime:ixucasdk420,SUPPORTS_API,API:cudaRuntimeGetVersion
runtime:ixucasdk420,SUPPORTS_API,API:cudaSetDevice
runtime:ixucasdk420,SUPPORTS_API,API:cudaSetDeviceFlags
runtime:ixucasdk420,SUPPORTS_API,API:cudaSetupArgument
runtime:ixucasdk420,SUPPORTS_API,API:cudaStreamAddCallback
runtime:ixucasdk420,SUPPORTS_API,API:cudaStreamAddCallback_ptsz
runtime:ixucasdk420,SUPPORTS_API,API:cudaStreamAttachMemAsync
runtime:ixucasdk420,SUPPORTS_API,API:cudaStreamBeginCapture
runtime:ixucasdk420,SUPPORTS_API,API:cudaStreamCreate
runtime:ixucasdk420,SUPPORTS_API,API:cudaStreamCreateWithFlags
runtime:ixucasdk420,SUPPORTS_API,API:cudaStreamCreateWithPriority
runtime:ixucasdk420,SUPPORTS_API,API:cudaStreamDestroy
runtime:ixucasdk420,SUPPORTS_API,API:cudaStreamEndCapture
runtime:ixucasdk420,SUPPORTS_API,API:cudaStreamGetCaptureInfo
runtime:ixucasdk420,SUPPORTS_API,API:cudaStreamGetFlags
runtime:ixucasdk420,SUPPORTS_API,API:cudaStreamGetFlags_ptsz
runtime:ixucasdk420,SUPPORTS_API,API:cudaStreamGetPriority
runtime:ixucasdk420,SUPPORTS_API,API:cudaStreamGetPriority_ptsz
runtime:ixucasdk420,SUPPORTS_API,API:cudaStreamIsCapturing
runtime:ixucasdk420,SUPPORTS_API,API:cudaStreamQuery
runtime:ixucasdk420,SUPPORTS_API,API:cudaStreamQuery_ptsz
runtime:ixucasdk420,SUPPORTS_API,API:cudaStreamSynchronize
runtime:ixucasdk420,SUPPORTS_API,API:cudaStreamSynchronize_ptsz
runtime:ixucasdk420,SUPPORTS_API,API:cudaStreamWaitEvent
runtime:ixucasdk420,SUPPORTS_API,API:cudaStreamWaitEvent_ptsz
runtime:ixucasdk420,SUPPORTS_API,API:cudaThreadExchangeStreamCaptureMode
runtime:ixucasdk420,SUPPORTS_API,API:cudaThreadSynchronize
runtime:ixucasdk420,SUPPORTS_API,API:abs
runtime:ixucasdk420,SUPPORTS_API,API:labs
runtime:ixucasdk420,SUPPORTS_API,API:llabs
runtime:ixucasdk420,SUPPORTS_API,API:llmax
runtime:ixucasdk420,SUPPORTS_API,API:llmin
runtime:ixucasdk420,SUPPORTS_API,API:max_i_i
runtime:ixucasdk420,SUPPORTS_API,API:max_i_ui
runtime:ixucasdk420,SUPPORTS_API,API:max_l_l
runtime:ixucasdk420,SUPPORTS_API,API:max_l_ul
runtime:ixucasdk420,SUPPORTS_API,API:max_ll_ll
runtime:ixucasdk420,SUPPORTS_API,API:max_ll_ull
runtime:ixucasdk420,SUPPORTS_API,API:max_ui_i
runtime:ixucasdk420,SUPPORTS_API,API:max_ui_ui
runtime:ixucasdk420,SUPPORTS_API,API:max_ul_l
runtime:ixucasdk420,SUPPORTS_API,API:max_ul_ul
runtime:ixucasdk420,SUPPORTS_API,API:max_ull_ll
runtime:ixucasdk420,SUPPORTS_API,API:max_ull_ull
runtime:ixucasdk420,SUPPORTS_API,API:min_i_i
runtime:ixucasdk420,SUPPORTS_API,API:min_i_ui
runtime:ixucasdk420,SUPPORTS_API,API:min_l_l
runtime:ixucasdk420,SUPPORTS_API,API:min_l_ul
runtime:ixucasdk420,SUPPORTS_API,API:min_ll_ll
runtime:ixucasdk420,SUPPORTS_API,API:min_ll_ull
runtime:ixucasdk420,SUPPORTS_API,API:min_ui_i
runtime:ixucasdk420,SUPPORTS_API,API:min_ui_ui
runtime:ixucasdk420,SUPPORTS_API,API:min_ul_l
runtime:ixucasdk420,SUPPORTS_API,API:min_ul_ul
runtime:ixucasdk420,SUPPORTS_API,API:min_ull_ll
runtime:ixucasdk420,SUPPORTS_API,API:min_ull_ull
runtime:ixucasdk420,SUPPORTS_API,API:ullmax
runtime:ixucasdk420,SUPPORTS_API,API:ullmin
runtime:ixucasdk420,SUPPORTS_API,API:umax
runtime:ixucasdk420,SUPPORTS_API,API:umin
runtime:ixucasdk420,SUPPORTS_API,API:__brev
runtime:ixucasdk420,SUPPORTS_API,API:__brevll
runtime:ixucasdk420,SUPPORTS_API,API:__byte_perm
runtime:ixucasdk420,SUPPORTS_API,API:__clz
runtime:ixucasdk420,SUPPORTS_API,API:__clzll
runtime:ixucasdk420,SUPPORTS_API,API:__ffs
runtime:ixucasdk420,SUPPORTS_API,API:__ffsll
runtime:ixucasdk420,SUPPORTS_API,API:__funnelshift_l
runtime:ixucasdk420,SUPPORTS_API,API:__funnelshift_lc
runtime:ixucasdk420,SUPPORTS_API,API:__funnelshift_r
runtime:ixucasdk420,SUPPORTS_API,API:__funnelshift_rc
runtime:ixucasdk420,SUPPORTS_API,API:__hadd
runtime:ixucasdk420,SUPPORTS_API,API:__mul24
runtime:ixucasdk420,SUPPORTS_API,API:__mul64hi
runtime:ixucasdk420,SUPPORTS_API,API:__mulhi
runtime:ixucasdk420,SUPPORTS_API,API:__popc
runtime:ixucasdk420,SUPPORTS_API,API:__popcll
runtime:ixucasdk420,SUPPORTS_API,API:__rhadd
runtime:ixucasdk420,SUPPORTS_API,API:__uhadd
runtime:ixucasdk420,SUPPORTS_API,API:__umul24
runtime:ixucasdk420,SUPPORTS_API,API:__umul64hi
runtime:ixucasdk420,SUPPORTS_API,API:__umulhi
runtime:ixucasdk420,SUPPORTS_API,API:__urhadd
runtime:ixucasdk420,SUPPORTS_API,API:__usad
runtime:ixucasdk420,SUPPORTS_API,API:acosf
runtime:ixucasdk420,SUPPORTS_API,API:acoshf
runtime:ixucasdk420,SUPPORTS_API,API:asinf
runtime:ixucasdk420,SUPPORTS_API,API:asinhf
runtime:ixucasdk420,SUPPORTS_API,API:atan2f
runtime:ixucasdk420,SUPPORTS_API,API:atanf
runtime:ixucasdk420,SUPPORTS_API,API:atanhf
runtime:ixucasdk420,SUPPORTS_API,API:cbrtf
runtime:ixucasdk420,SUPPORTS_API,API:ceilf
runtime:ixucasdk420,SUPPORTS_API,API:copysignf
runtime:ixucasdk420,SUPPORTS_API,API:cosf
runtime:ixucasdk420,SUPPORTS_API,API:coshf
runtime:ixucasdk420,SUPPORTS_API,API:cospif
runtime:ixucasdk420,SUPPORTS_API,API:cyl_bessel_i0f
runtime:ixucasdk420,SUPPORTS_API,API:cyl_bessel_i1f
runtime:ixucasdk420,SUPPORTS_API,API:erfcf
runtime:ixucasdk420,SUPPORTS_API,API:erfcinvf
runtime:ixucasdk420,SUPPORTS_API,API:erfcxf
runtime:ixucasdk420,SUPPORTS_API,API:erff
runtime:ixucasdk420,SUPPORTS_API,API:erfinvf
runtime:ixucasdk420,SUPPORTS_API,API:exp10f
runtime:ixucasdk420,SUPPORTS_API,API:exp2f
runtime:ixucasdk420,SUPPORTS_API,API:expf
runtime:ixucasdk420,SUPPORTS_API,API:expm1f
runtime:ixucasdk420,SUPPORTS_API,API:fabsf
runtime:ixucasdk420,SUPPORTS_API,API:fdimf
runtime:ixucasdk420,SUPPORTS_API,API:fdividef
runtime:ixucasdk420,SUPPORTS_API,API:floorf
runtime:ixucasdk420,SUPPORTS_API,API:fmaf
runtime:ixucasdk420,SUPPORTS_API,API:fmaxf
runtime:ixucasdk420,SUPPORTS_API,API:fminf
runtime:ixucasdk420,SUPPORTS_API,API:fmodf
runtime:ixucasdk420,SUPPORTS_API,API:frexpf
runtime:ixucasdk420,SUPPORTS_API,API:hypotf
runtime:ixucasdk420,SUPPORTS_API,API:ilogbf
runtime:ixucasdk420,SUPPORTS_API,API:isfinite
runtime:ixucasdk420,SUPPORTS_API,API:isinf
runtime:ixucasdk420,SUPPORTS_API,API:isnan
runtime:ixucasdk420,SUPPORTS_API,API:j0f
runtime:ixucasdk420,SUPPORTS_API,API:j1f
runtime:ixucasdk420,SUPPORTS_API,API:jnf
runtime:ixucasdk420,SUPPORTS_API,API:ldexpf
runtime:ixucasdk420,SUPPORTS_API,API:lgammaf
runtime:ixucasdk420,SUPPORTS_API,API:llrintf
runtime:ixucasdk420,SUPPORTS_API,API:llroundf
runtime:ixucasdk420,SUPPORTS_API,API:log10f
runtime:ixucasdk420,SUPPORTS_API,API:log1pf
runtime:ixucasdk420,SUPPORTS_API,API:log2f
runtime:ixucasdk420,SUPPORTS_API,API:logbf
runtime:ixucasdk420,SUPPORTS_API,API:logf
runtime:ixucasdk420,SUPPORTS_API,API:lrintf
runtime:ixucasdk420,SUPPORTS_API,API:lroundf
runtime:ixucasdk420,SUPPORTS_API,API:max
runtime:ixucasdk420,SUPPORTS_API,API:min
runtime:ixucasdk420,SUPPORTS_API,API:modff
runtime:ixucasdk420,SUPPORTS_API,API:nearbyintf
runtime:ixucasdk420,SUPPORTS_API,API:nextafterf
runtime:ixucasdk420,SUPPORTS_API,API:norm3df
runtime:ixucasdk420,SUPPORTS_API,API:norm4df
runtime:ixucasdk420,SUPPORTS_API,API:normcdff
runtime:ixucasdk420,SUPPORTS_API,API:normcdfinvf
runtime:ixucasdk420,SUPPORTS_API,API:normf
runtime:ixucasdk420,SUPPORTS_API,API:powf
runtime:ixucasdk420,SUPPORTS_API,API:rcbrtf
runtime:ixucasdk420,SUPPORTS_API,API:remainderf
runtime:ixucasdk420,SUPPORTS_API,API:remquof
runtime:ixucasdk420,SUPPORTS_API,API:rhypotf
runtime:ixucasdk420,SUPPORTS_API,API:rintf
runtime:ixucasdk420,SUPPORTS_API,API:rnorm3df
runtime:ixucasdk420,SUPPORTS_API,API:rnorm4df
runtime:ixucasdk420,SUPPORTS_API,API:rnormf
runtime:ixucasdk420,SUPPORTS_API,API:roundf
runtime:ixucasdk420,SUPPORTS_API,API:rsqrtf
runtime:ixucasdk420,SUPPORTS_API,API:scalblnf
runtime:ixucasdk420,SUPPORTS_API,API:scalbnf
runtime:ixucasdk420,SUPPORTS_API,API:signbit
runtime:ixucasdk420,SUPPORTS_API,API:sincosf
runtime:ixucasdk420,SUPPORTS_API,API:sincospif
runtime:ixucasdk420,SUPPORTS_API,API:sinf
runtime:ixucasdk420,SUPPORTS_API,API:sinhf
runtime:ixucasdk420,SUPPORTS_API,API:sinpif
runtime:ixucasdk420,SUPPORTS_API,API:sqrtf
runtime:ixucasdk420,SUPPORTS_API,API:tanf
runtime:ixucasdk420,SUPPORTS_API,API:tanhf
runtime:ixucasdk420,SUPPORTS_API,API:tgammaf
runtime:ixucasdk420,SUPPORTS_API,API:truncf
runtime:ixucasdk420,SUPPORTS_API,API:y0f
runtime:ixucasdk420,SUPPORTS_API,API:y1f
runtime:ixucasdk420,SUPPORTS_API,API:ynf
runtime:ixucasdk420,SUPPORTS_API,API:__cosf
runtime:ixucasdk420,SUPPORTS_API,API:__exp10f
runtime:ixucasdk420,SUPPORTS_API,API:__expf
runtime:ixucasdk420,SUPPORTS_API,API:__fadd_rd
runtime:ixucasdk420,SUPPORTS_API,API:__fadd_rn
runtime:ixucasdk420,SUPPORTS_API,API:__fadd_ru
runtime:ixucasdk420,SUPPORTS_API,API:__fadd_rz
runtime:ixucasdk420,SUPPORTS_API,API:__fdiv_rd
runtime:ixucasdk420,SUPPORTS_API,API:__fdiv_rn
runtime:ixucasdk420,SUPPORTS_API,API:__fdiv_ru
runtime:ixucasdk420,SUPPORTS_API,API:__fdiv_rz
runtime:ixucasdk420,SUPPORTS_API,API:__fdividef
runtime:ixucasdk420,SUPPORTS_API,API:__fmaf_rd
runtime:ixucasdk420,SUPPORTS_API,API:__fmaf_rn
runtime:ixucasdk420,SUPPORTS_API,API:__fmaf_ru
runtime:ixucasdk420,SUPPORTS_API,API:__fmaf_rz
runtime:ixucasdk420,SUPPORTS_API,API:__fmul_rd
runtime:ixucasdk420,SUPPORTS_API,API:__fmul_rn
runtime:ixucasdk420,SUPPORTS_API,API:__fmul_ru
runtime:ixucasdk420,SUPPORTS_API,API:__fmul_rz
runtime:ixucasdk420,SUPPORTS_API,API:__frcp_rd
runtime:ixucasdk420,SUPPORTS_API,API:__frcp_rn
runtime:ixucasdk420,SUPPORTS_API,API:__frcp_ru
runtime:ixucasdk420,SUPPORTS_API,API:__frcp_rz
runtime:ixucasdk420,SUPPORTS_API,API:__frsqrt_rn
runtime:ixucasdk420,SUPPORTS_API,API:__fsqrt_rd
runtime:ixucasdk420,SUPPORTS_API,API:__fsqrt_rn
runtime:ixucasdk420,SUPPORTS_API,API:__fsqrt_ru
runtime:ixucasdk420,SUPPORTS_API,API:__fsqrt_rz
runtime:ixucasdk420,SUPPORTS_API,API:__fsub_rd
runtime:ixucasdk420,SUPPORTS_API,API:__fsub_rn
runtime:ixucasdk420,SUPPORTS_API,API:__fsub_ru
runtime:ixucasdk420,SUPPORTS_API,API:__fsub_rz
runtime:ixucasdk420,SUPPORTS_API,API:__log10f
runtime:ixucasdk420,SUPPORTS_API,API:__log2f
runtime:ixucasdk420,SUPPORTS_API,API:__logf
runtime:ixucasdk420,SUPPORTS_API,API:__powf
runtime:ixucasdk420,SUPPORTS_API,API:__saturatef
runtime:ixucasdk420,SUPPORTS_API,API:__sincosf
runtime:ixucasdk420,SUPPORTS_API,API:__sinf
runtime:ixucasdk420,SUPPORTS_API,API:__tanf
runtime:ixucasdk420,SUPPORTS_API,API:__float_as_int
runtime:ixucasdk420,SUPPORTS_API,API:__float_as_uint
runtime:ixucasdk420,SUPPORTS_API,API:__float2int_rd
runtime:ixucasdk420,SUPPORTS_API,API:__float2int_rn
runtime:ixucasdk420,SUPPORTS_API,API:__float2int_ru
runtime:ixucasdk420,SUPPORTS_API,API:__float2int_rz
runtime:ixucasdk420,SUPPORTS_API,API:__float2ll_rd
runtime:ixucasdk420,SUPPORTS_API,API:__float2ll_rn
runtime:ixucasdk420,SUPPORTS_API,API:__float2ll_ru
runtime:ixucasdk420,SUPPORTS_API,API:__float2ll_rz
runtime:ixucasdk420,SUPPORTS_API,API:__float2uint_rd
runtime:ixucasdk420,SUPPORTS_API,API:__float2uint_rn
runtime:ixucasdk420,SUPPORTS_API,API:__float2uint_ru
runtime:ixucasdk420,SUPPORTS_API,API:__float2uint_rz
runtime:ixucasdk420,SUPPORTS_API,API:__float2ull_rd
runtime:ixucasdk420,SUPPORTS_API,API:__float2ull_rn
runtime:ixucasdk420,SUPPORTS_API,API:__float2ull_ru
runtime:ixucasdk420,SUPPORTS_API,API:__float2ull_rz
runtime:ixucasdk420,SUPPORTS_API,API:__int_as_float
runtime:ixucasdk420,SUPPORTS_API,API:__int2float_rd
runtime:ixucasdk420,SUPPORTS_API,API:__int2float_rn
runtime:ixucasdk420,SUPPORTS_API,API:__int2float_ru
runtime:ixucasdk420,SUPPORTS_API,API:__int2float_rz
runtime:ixucasdk420,SUPPORTS_API,API:__ll2float_rd
runtime:ixucasdk420,SUPPORTS_API,API:__ll2float_rn
runtime:ixucasdk420,SUPPORTS_API,API:__ll2float_ru
runtime:ixucasdk420,SUPPORTS_API,API:__ll2float_rz
runtime:ixucasdk420,SUPPORTS_API,API:__uint_as_float
runtime:ixucasdk420,SUPPORTS_API,API:__uint2float_rd
runtime:ixucasdk420,SUPPORTS_API,API:__uint2float_rn
runtime:ixucasdk420,SUPPORTS_API,API:__uint2float_ru
runtime:ixucasdk420,SUPPORTS_API,API:__uint2float_rz
runtime:ixucasdk420,SUPPORTS_API,API:__ull2float_rd
runtime:ixucasdk420,SUPPORTS_API,API:__ull2float_rn
runtime:ixucasdk420,SUPPORTS_API,API:__ull2float_ru
runtime:ixucasdk420,SUPPORTS_API,API:__ull2float_rz
runtime:ixucasdk420,SUPPORTS_API,API:hceil
runtime:ixucasdk420,SUPPORTS_API,API:hcos
runtime:ixucasdk420,SUPPORTS_API,API:hexp
runtime:ixucasdk420,SUPPORTS_API,API:hexp10
runtime:ixucasdk420,SUPPORTS_API,API:hexp2
runtime:ixucasdk420,SUPPORTS_API,API:hfloor
runtime:ixucasdk420,SUPPORTS_API,API:hlog
runtime:ixucasdk420,SUPPORTS_API,API:hlog10
runtime:ixucasdk420,SUPPORTS_API,API:hlog2
runtime:ixucasdk420,SUPPORTS_API,API:hrcp
runtime:ixucasdk420,SUPPORTS_API,API:hrint
runtime:ixucasdk420,SUPPORTS_API,API:hrsqrt
runtime:ixucasdk420,SUPPORTS_API,API:hsin
runtime:ixucasdk420,SUPPORTS_API,API:hsqrt
runtime:ixucasdk420,SUPPORTS_API,API:htrunc
runtime:ixucasdk420,SUPPORTS_API,API:__habs
runtime:ixucasdk420,SUPPORTS_API,API:__hadd_half
runtime:ixucasdk420,SUPPORTS_API,API:__hadd_sat
runtime:ixucasdk420,SUPPORTS_API,API:__hdiv
runtime:ixucasdk420,SUPPORTS_API,API:__hfma
runtime:ixucasdk420,SUPPORTS_API,API:__hfma_sat
runtime:ixucasdk420,SUPPORTS_API,API:__hmul
runtime:ixucasdk420,SUPPORTS_API,API:__hmul_sat
runtime:ixucasdk420,SUPPORTS_API,API:__hneg
runtime:ixucasdk420,SUPPORTS_API,API:__hsub
runtime:ixucasdk420,SUPPORTS_API,API:__hsub_sat
runtime:ixucasdk420,SUPPORTS_API,API:__heq
runtime:ixucasdk420,SUPPORTS_API,API:__hequ
runtime:ixucasdk420,SUPPORTS_API,API:__hge
runtime:ixucasdk420,SUPPORTS_API,API:__hgeu
runtime:ixucasdk420,SUPPORTS_API,API:__hgt
runtime:ixucasdk420,SUPPORTS_API,API:__hgtu
runtime:ixucasdk420,SUPPORTS_API,API:__hisinf
runtime:ixucasdk420,SUPPORTS_API,API:__hisnan
runtime:ixucasdk420,SUPPORTS_API,API:__hle
runtime:ixucasdk420,SUPPORTS_API,API:__hleu
runtime:ixucasdk420,SUPPORTS_API,API:__hlt
runtime:ixucasdk420,SUPPORTS_API,API:__hltu
runtime:ixucasdk420,SUPPORTS_API,API:__hne
