id,label,name,source_url,extra/Type,extra/area,extra/Main-Task,software_id,framework_id,extra/Vendor,extra/release,hardware_id,runtime_id,extra/library
author:deepsparkcommunity,Author,DeepSpark Community,https://gitee.com/deep-spark,,,,,,,,,,
software:conformer,Software,conformer,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/audio/speech_recognition/conformer,模型,Audio,speech_recognition,,,,,,,
framework:paddlepaddle,Framework,Paddlepaddle,https://www.paddlepaddle.org.cn/,,,,,,,,,,
softwareinstance:conformer_paddlepaddle,SoftwareInstance,conformer_Paddlepaddle,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/audio/speech_recognition/conformer/paddlepaddle,,,,software:conformer,framework:paddlepaddle,,,,,
hardware:bi-v100,Hardware,BI-V100,,,,,,,天数智芯,,,,
runtime:ixucasdk310,Runtime,IXUCA SDK 3.1.0,,,,,,,,23.09,,,
deploymentconfig:bi-v100_ixucasdk310,DeploymentConfig,BI-V100_IXUCA SDK 3.1.0,,,,,,,,,hardware:bi-v100,runtime:ixucasdk310,
guide:conformerreadme,Guide,conformer README,https://gitee.com/deep-spark/deepsparkhub/raw/master/models/audio/speech_recognition/conformer/paddlepaddle/README.md,,,,,,,,,,
framework:pytorch,Framework,Pytorch,https://pytorch.org/,,,,,,,,,,
softwareinstance:conformer_pytorch,SoftwareInstance,conformer_Pytorch,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/audio/speech_recognition/conformer/pytorch,,,,software:conformer,framework:pytorch,,,,,
hardware:bi-v150,Hardware,BI-V150,,,,,,,天数智芯,,,,
runtime:ixucasdk430,Runtime,IXUCA SDK 4.3.0,,,,,,,,25.12,,,
deploymentconfig:bi-v150_ixucasdk430,DeploymentConfig,BI-V150_IXUCA SDK 4.3.0,,,,,,,,,hardware:bi-v150,runtime:ixucasdk430,
software:conformer_wenet,Software,conformer_wenet,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/audio/speech_recognition/conformer_wenet,模型,Audio,speech_recognition,,,,,,,
softwareinstance:conformer_wenet_pytorch,SoftwareInstance,conformer_wenet_Pytorch,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/audio/speech_recognition/conformer_wenet/pytorch,,,,software:conformer_wenet,framework:pytorch,,,,,
runtime:ixucasdk220,Runtime,IXUCA SDK 2.2.0,,,,,,,,22.09,,,
deploymentconfig:bi-v100_ixucasdk220,DeploymentConfig,BI-V100_IXUCA SDK 2.2.0,,,,,,,,,hardware:bi-v100,runtime:ixucasdk220,
author:wenet-e2e,Author,wenet-e2e,https://github.com/wenet-e2e,,,,,,,,,,
guide:conformer_wenetreadme,Guide,conformer_wenet README,https://gitee.com/deep-spark/deepsparkhub/raw/master/models/audio/speech_recognition/conformer_wenet/pytorch/README.md,,,,,,,,,,
software:efficient_conformer_v2_wenet,Software,efficient_conformer_v2_wenet,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/audio/speech_recognition/efficient_conformer_v2_wenet,模型,Audio,speech_recognition,,,,,,,
softwareinstance:efficient_conformer_v2_wenet_pytorch,SoftwareInstance,efficient_conformer_v2_wenet_Pytorch,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/audio/speech_recognition/efficient_conformer_v2_wenet/pytorch,,,,software:efficient_conformer_v2_wenet,framework:pytorch,,,,,
guide:efficient_conformer_v2_wenetreadme,Guide,efficient_conformer_v2_wenet README,https://gitee.com/deep-spark/deepsparkhub/raw/master/models/audio/speech_recognition/efficient_conformer_v2_wenet/pytorch/README.md,,,,,,,,,,
software:rnnt,Software,rnnt,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/audio/speech_recognition/rnnt,模型,Audio,speech_recognition,,,,,,,
softwareinstance:rnnt_pytorch,SoftwareInstance,rnnt_Pytorch,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/audio/speech_recognition/rnnt/pytorch,,,,software:rnnt,framework:pytorch,,,,,
author:mlcommons,Author,mlcommons,https://github.com/mlcommons,,,,,,,,,,
guide:rnntreadme,Guide,rnnt README,https://gitee.com/deep-spark/deepsparkhub/raw/master/models/audio/speech_recognition/rnnt/pytorch/README.md,,,,,,,,,,
software:transformer_wenet,Software,transformer_wenet,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/audio/speech_recognition/transformer_wenet,模型,Audio,speech_recognition,,,,,,,
softwareinstance:transformer_wenet_pytorch,SoftwareInstance,transformer_wenet_Pytorch,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/audio/speech_recognition/transformer_wenet/pytorch,,,,software:transformer_wenet,framework:pytorch,,,,,
runtime:ixucasdk300,Runtime,IXUCA SDK 3.0.0,,,,,,,,23.06,,,
deploymentconfig:bi-v100_ixucasdk300,DeploymentConfig,BI-V100_IXUCA SDK 3.0.0,,,,,,,,,hardware:bi-v100,runtime:ixucasdk300,
guide:transformer_wenetreadme,Guide,transformer_wenet README,https://gitee.com/deep-spark/deepsparkhub/raw/master/models/audio/speech_recognition/transformer_wenet/pytorch/README.md,,,,,,,,,,
software:u2_conformer_wenet,Software,u2++_conformer_wenet,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/audio/speech_recognition/u2++_conformer_wenet,模型,Audio,speech_recognition,,,,,,,
softwareinstance:u2_conformer_wenet_pytorch,SoftwareInstance,u2++_conformer_wenet_Pytorch,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/audio/speech_recognition/u2++_conformer_wenet/pytorch,,,,software:u2_conformer_wenet,framework:pytorch,,,,,
guide:u2_conformer_wenetreadme,Guide,u2++_conformer_wenet README,https://gitee.com/deep-spark/deepsparkhub/raw/master/models/audio/speech_recognition/u2++_conformer_wenet/pytorch/README.md,,,,,,,,,,
software:unified_conformer_wenet,Software,unified_conformer_wenet,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/audio/speech_recognition/unified_conformer_wenet,模型,Audio,speech_recognition,,,,,,,
softwareinstance:unified_conformer_wenet_pytorch,SoftwareInstance,unified_conformer_wenet_Pytorch,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/audio/speech_recognition/unified_conformer_wenet/pytorch,,,,software:unified_conformer_wenet,framework:pytorch,,,,,
guide:unified_conformer_wenetreadme,Guide,unified_conformer_wenet README,https://gitee.com/deep-spark/deepsparkhub/raw/master/models/audio/speech_recognition/unified_conformer_wenet/pytorch/README.md,,,,,,,,,,
software:cosyvoice,Software,cosyvoice,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/audio/speech_synthesis/cosyvoice,模型,Audio,speech_synthesis,,,,,,,
software:fastspeech2,Software,fastspeech2,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/audio/speech_synthesis/fastspeech2,模型,Audio,speech_synthesis,,,,,,,
softwareinstance:fastspeech2_paddlepaddle,SoftwareInstance,fastspeech2_Paddlepaddle,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/audio/speech_synthesis/fastspeech2/paddlepaddle,,,,software:fastspeech2,framework:paddlepaddle,,,,,
author:paddlepaddle,Author,PaddlePaddle,https://github.com/PaddlePaddle,,,,,,,,,,
guide:fastspeech2readme,Guide,fastspeech2 README,https://gitee.com/deep-spark/deepsparkhub/raw/master/models/audio/speech_synthesis/fastspeech2/paddlepaddle/README.md,,,,,,,,,,
software:hifigan,Software,hifigan,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/audio/speech_synthesis/hifigan,模型,Audio,speech_synthesis,,,,,,,
softwareinstance:hifigan_paddlepaddle,SoftwareInstance,hifigan_Paddlepaddle,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/audio/speech_synthesis/hifigan/paddlepaddle,,,,software:hifigan,framework:paddlepaddle,,,,,
guide:hifiganreadme,Guide,hifigan README,https://gitee.com/deep-spark/deepsparkhub/raw/master/models/audio/speech_synthesis/hifigan/paddlepaddle/README.md,,,,,,,,,,
software:tacotron2,Software,tacotron2,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/audio/speech_synthesis/tacotron2,模型,Audio,speech_synthesis,,,,,,,
softwareinstance:tacotron2_pytorch,SoftwareInstance,tacotron2_Pytorch,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/audio/speech_synthesis/tacotron2/pytorch,,,,software:tacotron2,framework:pytorch,,,,,
runtime:ixucasdk420,Runtime,IXUCA SDK 4.2.0,,,,,,,,25.03,,,
deploymentconfig:bi-v150_ixucasdk420,DeploymentConfig,BI-V150_IXUCA SDK 4.2.0,,,,,,,,,hardware:bi-v150,runtime:ixucasdk420,
author:nvidia,Author,NVIDIA,https://github.com/NVIDIA,,,,,,,,,,
guide:tacotron2readme,Guide,tacotron2 README,https://gitee.com/deep-spark/deepsparkhub/raw/master/models/audio/speech_synthesis/tacotron2/pytorch/README.md,,,,,,,,,,
software:vqmivc,Software,vqmivc,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/audio/speech_synthesis/vqmivc,模型,Audio,speech_synthesis,,,,,,,
softwareinstance:vqmivc_pytorch,SoftwareInstance,vqmivc_Pytorch,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/audio/speech_synthesis/vqmivc/pytorch,,,,software:vqmivc,framework:pytorch,,,,,
author:wendison,Author,Wendison,https://github.com/Wendison,,,,,,,,,,
guide:vqmivcreadme,Guide,vqmivc README,https://gitee.com/deep-spark/deepsparkhub/raw/master/models/audio/speech_synthesis/vqmivc/pytorch/README.md,,,,,,,,,,
software:waveglow,Software,waveglow,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/audio/speech_synthesis/waveglow,模型,Audio,speech_synthesis,,,,,,,
softwareinstance:waveglow_pytorch,SoftwareInstance,waveglow_Pytorch,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/audio/speech_synthesis/waveglow/pytorch,,,,software:waveglow,framework:pytorch,,,,,
guide:waveglowreadme,Guide,waveglow README,https://gitee.com/deep-spark/deepsparkhub/raw/master/models/audio/speech_synthesis/waveglow/pytorch/README.md,,,,,,,,,,
software:hashnerf,Software,hashnerf,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/cv/3d-reconstruction/hashnerf,模型,CV,3d-reconstruction,,,,,,,
softwareinstance:hashnerf_pytorch,SoftwareInstance,hashnerf_Pytorch,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/cv/3d-reconstruction/hashnerf/pytorch,,,,software:hashnerf,framework:pytorch,,,,,
guide:hashnerfreadme,Guide,hashnerf README,https://gitee.com/deep-spark/deepsparkhub/raw/master/models/cv/3d-reconstruction/hashnerf/pytorch/README.md,,,,,,,,,,
software:bevformer,Software,bevformer,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/cv/3d_detection/bevformer,模型,CV,3d_detection,,,,,,,
softwareinstance:bevformer_pytorch,SoftwareInstance,bevformer_Pytorch,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/cv/3d_detection/bevformer/pytorch,,,,software:bevformer,framework:pytorch,,,,,
author:fundamentalvision,Author,fundamentalvision,https://github.com/fundamentalvision,,,,,,,,,,
guide:bevformerreadme,Guide,bevformer README,https://gitee.com/deep-spark/deepsparkhub/raw/master/models/cv/3d_detection/bevformer/pytorch/README.md,,,,,,,,,,
software:centerpoint,Software,centerpoint,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/cv/3d_detection/centerpoint,模型,CV,3d_detection,,,,,,,
softwareinstance:centerpoint_pytorch,SoftwareInstance,centerpoint_Pytorch,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/cv/3d_detection/centerpoint/pytorch,,,,software:centerpoint,framework:pytorch,,,,,
runtime:ixucasdk311,Runtime,IXUCA SDK 3.1.1,,,,,,,,24.03,,,
deploymentconfig:bi-v100_ixucasdk311,DeploymentConfig,BI-V100_IXUCA SDK 3.1.1,,,,,,,,,hardware:bi-v100,runtime:ixucasdk311,
author:tianweiy,Author,tianweiy,https://github.com/tianweiy,,,,,,,,,,
guide:centerpointreadme,Guide,centerpoint README,https://gitee.com/deep-spark/deepsparkhub/raw/master/models/cv/3d_detection/centerpoint/pytorch/README.md,,,,,,,,,,
software:paconv,Software,paconv,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/cv/3d_detection/paconv,模型,CV,3d_detection,,,,,,,
softwareinstance:paconv_pytorch,SoftwareInstance,paconv_Pytorch,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/cv/3d_detection/paconv/pytorch,,,,software:paconv,framework:pytorch,,,,,
author:open-mmlab,Author,open-mmlab,https://github.com/open-mmlab,,,,,,,,,,
guide:paconvreadme,Guide,paconv README,https://gitee.com/deep-spark/deepsparkhub/raw/master/models/cv/3d_detection/paconv/pytorch/README.md,,,,,,,,,,
software:part_a2_anchor,Software,part_a2_anchor,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/cv/3d_detection/part_a2_anchor,模型,CV,3d_detection,,,,,,,
softwareinstance:part_a2_anchor_pytorch,SoftwareInstance,part_a2_anchor_Pytorch,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/cv/3d_detection/part_a2_anchor/pytorch,,,,software:part_a2_anchor,framework:pytorch,,,,,
runtime:ixucasdk411,Runtime,IXUCA SDK 4.1.1,,,,,,,,24.06,,,
deploymentconfig:bi-v150_ixucasdk411,DeploymentConfig,BI-V150_IXUCA SDK 4.1.1,,,,,,,,,hardware:bi-v150,runtime:ixucasdk411,
guide:part_a2_anchorreadme,Guide,part_a2_anchor README,https://gitee.com/deep-spark/deepsparkhub/raw/master/models/cv/3d_detection/part_a2_anchor/pytorch/README.md,,,,,,,,,,
software:part_a2_free,Software,part_a2_free,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/cv/3d_detection/part_a2_free,模型,CV,3d_detection,,,,,,,
softwareinstance:part_a2_free_pytorch,SoftwareInstance,part_a2_free_Pytorch,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/cv/3d_detection/part_a2_free/pytorch,,,,software:part_a2_free,framework:pytorch,,,,,
guide:part_a2_freereadme,Guide,part_a2_free README,https://gitee.com/deep-spark/deepsparkhub/raw/master/models/cv/3d_detection/part_a2_free/pytorch/README.md,,,,,,,,,,
software:pointnet2,Software,pointnet2,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/cv/3d_detection/pointnet2,模型,CV,3d_detection,,,,,,,
softwareinstance:pointnet2_pytorch,SoftwareInstance,pointnet2_Pytorch,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/cv/3d_detection/pointnet2/pytorch,,,,software:pointnet2,framework:pytorch,,,,,
guide:pointnet2readme,Guide,pointnet2 README,https://gitee.com/deep-spark/deepsparkhub/raw/master/models/cv/3d_detection/pointnet2/pytorch/README.md,,,,,,,,,,
software:pointpillars,Software,pointpillars,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/cv/3d_detection/pointpillars,模型,CV,3d_detection,,,,,,,
softwareinstance:pointpillars_pytorch,SoftwareInstance,pointpillars_Pytorch,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/cv/3d_detection/pointpillars/pytorch,,,,software:pointpillars,framework:pytorch,,,,,
author:zhulf0804,Author,zhulf0804,https://github.com/zhulf0804,,,,,,,,,,
guide:pointpillarsreadme,Guide,pointpillars README,https://gitee.com/deep-spark/deepsparkhub/raw/master/models/cv/3d_detection/pointpillars/pytorch/README.md,,,,,,,,,,
software:pointrcnn,Software,pointrcnn,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/cv/3d_detection/pointrcnn,模型,CV,3d_detection,,,,,,,
softwareinstance:pointrcnn_pytorch,SoftwareInstance,pointrcnn_Pytorch,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/cv/3d_detection/pointrcnn/pytorch,,,,software:pointrcnn,framework:pytorch,,,,,
author:sshaoshuai,Author,sshaoshuai,https://github.com/sshaoshuai,,,,,,,,,,
guide:pointrcnnreadme,Guide,pointrcnn README,https://gitee.com/deep-spark/deepsparkhub/raw/master/models/cv/3d_detection/pointrcnn/pytorch/README.md,,,,,,,,,,
software:pointrcnn_iou,Software,pointrcnn_iou,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/cv/3d_detection/pointrcnn_iou,模型,CV,3d_detection,,,,,,,
softwareinstance:pointrcnn_iou_pytorch,SoftwareInstance,pointrcnn_iou_Pytorch,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/cv/3d_detection/pointrcnn_iou/pytorch,,,,software:pointrcnn_iou,framework:pytorch,,,,,
guide:pointrcnn_ioureadme,Guide,pointrcnn_iou README,https://gitee.com/deep-spark/deepsparkhub/raw/master/models/cv/3d_detection/pointrcnn_iou/pytorch/README.md,,,,,,,,,,
software:second,Software,second,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/cv/3d_detection/second,模型,CV,3d_detection,,,,,,,
softwareinstance:second_pytorch,SoftwareInstance,second_Pytorch,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/cv/3d_detection/second/pytorch,,,,software:second,framework:pytorch,,,,,
guide:secondreadme,Guide,second README,https://gitee.com/deep-spark/deepsparkhub/raw/master/models/cv/3d_detection/second/pytorch/README.md,,,,,,,,,,
software:second_iou,Software,second_iou,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/cv/3d_detection/second_iou,模型,CV,3d_detection,,,,,,,
softwareinstance:second_iou_pytorch,SoftwareInstance,second_iou_Pytorch,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/cv/3d_detection/second_iou/pytorch,,,,software:second_iou,framework:pytorch,,,,,
guide:second_ioureadme,Guide,second_iou README,https://gitee.com/deep-spark/deepsparkhub/raw/master/models/cv/3d_detection/second_iou/pytorch/README.md,,,,,,,,,,
software:acmix,Software,acmix,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/cv/classification/acmix,模型,CV,classification,,,,,,,
softwareinstance:acmix_pytorch,SoftwareInstance,acmix_Pytorch,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/cv/classification/acmix/pytorch,,,,software:acmix,framework:pytorch,,,,,
author:leaplabthu,Author,leaplabthu,https://github.com/leaplabthu,,,,,,,,,,
guide:acmixreadme,Guide,acmix README,https://gitee.com/deep-spark/deepsparkhub/raw/master/models/cv/classification/acmix/pytorch/README.md,,,,,,,,,,
software:acnet,Software,acnet,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/cv/classification/acnet,模型,CV,classification,,,,,,,
softwareinstance:acnet_pytorch,SoftwareInstance,acnet_Pytorch,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/cv/classification/acnet/pytorch,,,,software:acnet,framework:pytorch,,,,,
author:dingxiaoh,Author,DingXiaoH,https://github.com/DingXiaoH,,,,,,,,,,
guide:acnetreadme,Guide,acnet README,https://gitee.com/deep-spark/deepsparkhub/raw/master/models/cv/classification/acnet/pytorch/README.md,,,,,,,,,,
software:alexnet,Software,alexnet,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/cv/classification/alexnet,模型,CV,classification,,,,,,,
softwareinstance:alexnet_pytorch,SoftwareInstance,alexnet_Pytorch,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/cv/classification/alexnet/pytorch,,,,software:alexnet,framework:pytorch,,,,,
author:pytorch,Author,pytorch,https://github.com/pytorch,,,,,,,,,,
guide:alexnetreadme,Guide,alexnet README,https://gitee.com/deep-spark/deepsparkhub/raw/master/models/cv/classification/alexnet/pytorch/README.md,,,,,,,,,,
framework:tensorflow,Framework,Tensorflow,https://www.tensorflow.org/,,,,,,,,,,
softwareinstance:alexnet_tensorflow,SoftwareInstance,alexnet_Tensorflow,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/cv/classification/alexnet/tensorflow,,,,software:alexnet,framework:tensorflow,,,,,
author:tensorflow,Author,tensorflow,https://github.com/tensorflow,,,,,,,,,,
software:byol,Software,byol,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/cv/classification/byol,模型,CV,classification,,,,,,,
softwareinstance:byol_pytorch,SoftwareInstance,byol_Pytorch,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/cv/classification/byol/pytorch,,,,software:byol,framework:pytorch,,,,,
author:abs,Author,abs,https://arxiv.org/abs,,,,,,,,,,
guide:byolreadme,Guide,byol README,https://gitee.com/deep-spark/deepsparkhub/raw/master/models/cv/classification/byol/pytorch/README.md,,,,,,,,,,
software:cbam,Software,cbam,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/cv/classification/cbam,模型,CV,classification,,,,,,,
softwareinstance:cbam_pytorch,SoftwareInstance,cbam_Pytorch,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/cv/classification/cbam/pytorch,,,,software:cbam,framework:pytorch,,,,,
author:bruinxiong,Author,bruinxiong,https://github.com/bruinxiong,,,,,,,,,,
guide:cbamreadme,Guide,cbam README,https://gitee.com/deep-spark/deepsparkhub/raw/master/models/cv/classification/cbam/pytorch/README.md,,,,,,,,,,
software:convnext,Software,convnext,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/cv/classification/convnext,模型,CV,classification,,,,,,,
softwareinstance:convnext_pytorch,SoftwareInstance,convnext_Pytorch,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/cv/classification/convnext/pytorch,,,,software:convnext,framework:pytorch,,,,,
author:facebookresearch,Author,facebookresearch,https://github.com/facebookresearch,,,,,,,,,,
guide:convnextreadme,Guide,convnext README,https://gitee.com/deep-spark/deepsparkhub/raw/master/models/cv/classification/convnext/pytorch/README.md,,,,,,,,,,
software:cspdarknet53,Software,cspdarknet53,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/cv/classification/cspdarknet53,模型,CV,classification,,,,,,,
softwareinstance:cspdarknet53_pytorch,SoftwareInstance,cspdarknet53_Pytorch,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/cv/classification/cspdarknet53/pytorch,,,,software:cspdarknet53,framework:pytorch,,,,,
author:wongkinyiu,Author,WongKinYiu,https://github.com/WongKinYiu,,,,,,,,,,
guide:cspdarknet53readme,Guide,cspdarknet53 README,https://gitee.com/deep-spark/deepsparkhub/raw/master/models/cv/classification/cspdarknet53/pytorch/README.md,,,,,,,,,,
software:densenet,Software,densenet,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/cv/classification/densenet,模型,CV,classification,,,,,,,
softwareinstance:densenet_paddlepaddle,SoftwareInstance,densenet_Paddlepaddle,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/cv/classification/densenet/paddlepaddle,,,,software:densenet,framework:paddlepaddle,,,,,
guide:densenetreadme,Guide,densenet README,https://gitee.com/deep-spark/deepsparkhub/raw/master/models/cv/classification/densenet/paddlepaddle/README.md,,,,,,,,,,
softwareinstance:densenet_pytorch,SoftwareInstance,densenet_Pytorch,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/cv/classification/densenet/pytorch,,,,software:densenet,framework:pytorch,,,,,
software:dpn107,Software,dpn107,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/cv/classification/dpn107,模型,CV,classification,,,,,,,
softwareinstance:dpn107_pytorch,SoftwareInstance,dpn107_Pytorch,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/cv/classification/dpn107/pytorch,,,,software:dpn107,framework:pytorch,,,,,
guide:dpn107readme,Guide,dpn107 README,https://gitee.com/deep-spark/deepsparkhub/raw/master/models/cv/classification/dpn107/pytorch/README.md,,,,,,,,,,
software:dpn92,Software,dpn92,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/cv/classification/dpn92,模型,CV,classification,,,,,,,
softwareinstance:dpn92_pytorch,SoftwareInstance,dpn92_Pytorch,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/cv/classification/dpn92/pytorch,,,,software:dpn92,framework:pytorch,,,,,
guide:dpn92readme,Guide,dpn92 README,https://gitee.com/deep-spark/deepsparkhub/raw/master/models/cv/classification/dpn92/pytorch/README.md,,,,,,,,,,
software:eca_mobilenet_v2,Software,eca_mobilenet_v2,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/cv/classification/eca_mobilenet_v2,模型,CV,classification,,,,,,,
softwareinstance:eca_mobilenet_v2_pytorch,SoftwareInstance,eca_mobilenet_v2_Pytorch,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/cv/classification/eca_mobilenet_v2/pytorch,,,,software:eca_mobilenet_v2,framework:pytorch,,,,,
guide:eca_mobilenet_v2readme,Guide,eca_mobilenet_v2 README,https://gitee.com/deep-spark/deepsparkhub/raw/master/models/cv/classification/eca_mobilenet_v2/pytorch/README.md,,,,,,,,,,
software:eca_resnet152,Software,eca_resnet152,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/cv/classification/eca_resnet152,模型,CV,classification,,,,,,,
softwareinstance:eca_resnet152_pytorch,SoftwareInstance,eca_resnet152_Pytorch,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/cv/classification/eca_resnet152/pytorch,,,,software:eca_resnet152,framework:pytorch,,,,,
guide:eca_resnet152readme,Guide,eca_resnet152 README,https://gitee.com/deep-spark/deepsparkhub/raw/master/models/cv/classification/eca_resnet152/pytorch/README.md,,,,,,,,,,
software:efficientnet_b0,Software,efficientnet_b0,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/cv/classification/efficientnet_b0,模型,CV,classification,,,,,,,
softwareinstance:efficientnet_b0_paddlepaddle,SoftwareInstance,efficientnet_b0_Paddlepaddle,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/cv/classification/efficientnet_b0/paddlepaddle,,,,software:efficientnet_b0,framework:paddlepaddle,,,,,
guide:efficientnet_b0readme,Guide,efficientnet_b0 README,https://gitee.com/deep-spark/deepsparkhub/raw/master/models/cv/classification/efficientnet_b0/paddlepaddle/README.md,,,,,,,,,,
software:efficientnet_b4,Software,efficientnet_b4,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/cv/classification/efficientnet_b4,模型,CV,classification,,,,,,,
softwareinstance:efficientnet_b4_pytorch,SoftwareInstance,efficientnet_b4_Pytorch,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/cv/classification/efficientnet_b4/pytorch,,,,software:efficientnet_b4,framework:pytorch,,,,,
guide:efficientnet_b4readme,Guide,efficientnet_b4 README,https://gitee.com/deep-spark/deepsparkhub/raw/master/models/cv/classification/efficientnet_b4/pytorch/README.md,,,,,,,,,,
software:fasternet,Software,fasternet,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/cv/classification/fasternet,模型,CV,classification,,,,,,,
softwareinstance:fasternet_pytorch,SoftwareInstance,fasternet_Pytorch,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/cv/classification/fasternet/pytorch,,,,software:fasternet,framework:pytorch,,,,,
author:jierunchen,Author,JierunChen,https://github.com/JierunChen,,,,,,,,,,
guide:fasternetreadme,Guide,fasternet README,https://gitee.com/deep-spark/deepsparkhub/raw/master/models/cv/classification/fasternet/pytorch/README.md,,,,,,,,,,
software:googlenet,Software,googlenet,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/cv/classification/googlenet,模型,CV,classification,,,,,,,
softwareinstance:googlenet_paddlepaddle,SoftwareInstance,googlenet_Paddlepaddle,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/cv/classification/googlenet/paddlepaddle,,,,software:googlenet,framework:paddlepaddle,,,,,
runtime:ixucasdk230,Runtime,IXUCA SDK 2.3.0,,,,,,,,22.12,,,
deploymentconfig:bi-v100_ixucasdk230,DeploymentConfig,BI-V100_IXUCA SDK 2.3.0,,,,,,,,,hardware:bi-v100,runtime:ixucasdk230,
guide:googlenetreadme,Guide,googlenet README,https://gitee.com/deep-spark/deepsparkhub/raw/master/models/cv/classification/googlenet/paddlepaddle/README.md,,,,,,,,,,
softwareinstance:googlenet_pytorch,SoftwareInstance,googlenet_Pytorch,https://gitee.com/deep-spark/deepsparkhub/tree/master/models/cv/classification/googlenet/pytorch,,,,software:googlenet,framework:pytorch,,,,,
